"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 15 21:50:22 GMT 2021","Sun Aug 15 21:50:25 GMT 2021","2406","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_homepage[chrome]",""
"passed","Sun Aug 15 21:50:39 GMT 2021","Sun Aug 15 21:50:40 GMT 2021","123","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_navigate_home[chrome]",""
"passed","Sun Aug 15 21:50:47 GMT 2021","Sun Aug 15 21:50:47 GMT 2021","102","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_check_login_form[chrome]",""
"passed","Sun Aug 15 21:52:04 GMT 2021","Sun Aug 15 21:52:07 GMT 2021","3388","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_edit_an_existing_article[chrome]",""
"passed","Sun Aug 15 21:52:26 GMT 2021","Sun Aug 15 21:52:26 GMT 2021","206","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_homepage_is_displayed[chrome]",""
"passed","Sun Aug 15 21:51:07 GMT 2021","Sun Aug 15 21:51:07 GMT 2021","236","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_check_new_article[chrome]",""
"passed","Sun Aug 15 21:51:02 GMT 2021","Sun Aug 15 21:51:04 GMT 2021","1130","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_navigate_to_new_article[chrome]",""
"passed","Sun Aug 15 21:52:11 GMT 2021","Sun Aug 15 21:52:14 GMT 2021","3262","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_login_exist_user[chrome]",""
"passed","Sun Aug 15 21:50:30 GMT 2021","Sun Aug 15 21:50:31 GMT 2021","257","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_logout_successful[chrome]",""
"passed","Sun Aug 15 21:51:44 GMT 2021","Sun Aug 15 21:51:44 GMT 2021","105","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_check_login_form[chrome]",""
"passed","Sun Aug 15 21:50:58 GMT 2021","Sun Aug 15 21:50:58 GMT 2021","243","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_homepage_is_displayed[chrome]",""
"passed","Sun Aug 15 21:50:35 GMT 2021","Sun Aug 15 21:50:37 GMT 2021","1460","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_invalid_password[chrome]",""
"passed","Sun Aug 15 21:50:38 GMT 2021","Sun Aug 15 21:50:39 GMT 2021","1400","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_existing_email[chrome]",""
"passed","Sun Aug 15 21:51:44 GMT 2021","Sun Aug 15 21:51:47 GMT 2021","3271","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_login_exist_user[chrome]",""
"passed","Sun Aug 15 21:51:11 GMT 2021","Sun Aug 15 21:51:11 GMT 2021","104","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_check_login_form[chrome]",""
"broken","Sun Aug 15 21:52:14 GMT 2021","Sun Aug 15 21:52:18 GMT 2021","3485","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_check_scroll_in_the_list[chrome]",""
"passed","Sun Aug 15 21:50:47 GMT 2021","Sun Aug 15 21:50:49 GMT 2021","1541","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_login_not_exist_user[chrome]",""
"passed","Sun Aug 15 21:50:41 GMT 2021","Sun Aug 15 21:50:43 GMT 2021","1626","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_homepage[chrome]",""
"passed","Sun Aug 15 21:51:01 GMT 2021","Sun Aug 15 21:51:02 GMT 2021","1280","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_login_exist_user[chrome]",""
"passed","Sun Aug 15 21:52:32 GMT 2021","Sun Aug 15 21:52:32 GMT 2021","154","test_src.Tests.test09_cookie_check","test_TC11","TestCookie","","","test_homepage_is_displayed[chrome]",""
"passed","Sun Aug 15 21:52:27 GMT 2021","Sun Aug 15 21:52:32 GMT 2021","4718","test_src.Tests.test09_cookie_check","test_TC11","TestCookie","","","test_homepage_cookie[chrome]",""
"passed","Sun Aug 15 21:52:18 GMT 2021","Sun Aug 15 21:52:18 GMT 2021","248","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_homepage_is_displayed[chrome]",""
"passed","Sun Aug 15 21:52:00 GMT 2021","Sun Aug 15 21:52:04 GMT 2021","4183","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_delete_an_existing_article[chrome]",""
"passed","Sun Aug 15 21:51:41 GMT 2021","Sun Aug 15 21:51:41 GMT 2021","183","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_check_new_article[chrome]",""
"passed","Sun Aug 15 21:52:09 GMT 2021","Sun Aug 15 21:52:11 GMT 2021","1620","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_homepage[chrome]",""
"passed","Sun Aug 15 21:50:25 GMT 2021","Sun Aug 15 21:50:25 GMT 2021","154","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_check_signup_form[chrome]",""
"passed","Sun Aug 15 21:51:12 GMT 2021","Sun Aug 15 21:51:21 GMT 2021","9279","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_navigate_to_user_page[chrome]",""
"passed","Sun Aug 15 21:51:07 GMT 2021","Sun Aug 15 21:51:08 GMT 2021","227","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_homepage_is_displayed[chrome]",""
"passed","Sun Aug 15 21:50:43 GMT 2021","Sun Aug 15 21:50:44 GMT 2021","1269","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_login_exist_user[chrome]",""
"passed","Sun Aug 15 21:50:44 GMT 2021","Sun Aug 15 21:50:45 GMT 2021","1147","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_logout_exist_user[chrome]",""
"passed","Sun Aug 15 21:51:01 GMT 2021","Sun Aug 15 21:51:01 GMT 2021","108","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_check_login_form[chrome]",""
"passed","Sun Aug 15 21:52:07 GMT 2021","Sun Aug 15 21:52:08 GMT 2021","236","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_homepage_is_displayed[chrome]",""
"passed","Sun Aug 15 21:50:32 GMT 2021","Sun Aug 15 21:50:34 GMT 2021","1552","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_homepage[chrome]",""
"passed","Sun Aug 15 21:50:45 GMT 2021","Sun Aug 15 21:50:46 GMT 2021","243","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_homepage_is_displayed[chrome]",""
"passed","Sun Aug 15 21:52:24 GMT 2021","Sun Aug 15 21:52:26 GMT 2021","1617","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_check_write_list_into_text_file[chrome]",""
"passed","Sun Aug 15 21:51:41 GMT 2021","Sun Aug 15 21:51:41 GMT 2021","238","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_homepage_is_displayed[chrome]",""
"passed","Sun Aug 15 21:50:49 GMT 2021","Sun Aug 15 21:50:49 GMT 2021","232","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_homepage_is_displayed[chrome]",""
"passed","Sun Aug 15 21:51:21 GMT 2021","Sun Aug 15 21:51:26 GMT 2021","4218","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_open_to_edit_an_existing_article[chrome]",""
"passed","Sun Aug 15 21:51:11 GMT 2021","Sun Aug 15 21:51:12 GMT 2021","1272","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_login_exist_user[chrome]",""
