"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 16 05:06:17 GMT 2021","Mon Aug 16 05:06:18 GMT 2021","1112","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_logout_exist_user[chrome]",""
"passed","Mon Aug 16 05:07:36 GMT 2021","Mon Aug 16 05:07:37 GMT 2021","87","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_check_login_form[chrome]",""
"passed","Mon Aug 16 05:07:24 GMT 2021","Mon Aug 16 05:07:28 GMT 2021","4156","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_delete_an_existing_article[chrome]",""
"passed","Mon Aug 16 05:06:05 GMT 2021","Mon Aug 16 05:06:05 GMT 2021","224","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_logout_successful[chrome]",""
"passed","Mon Aug 16 05:06:21 GMT 2021","Mon Aug 16 05:06:23 GMT 2021","1486","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_login_not_exist_user[chrome]",""
"passed","Mon Aug 16 05:06:26 GMT 2021","Mon Aug 16 05:06:26 GMT 2021","94","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_check_login_form[chrome]",""
"passed","Mon Aug 16 05:06:33 GMT 2021","Mon Aug 16 05:06:35 GMT 2021","1491","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_homepage[chrome]",""
"passed","Mon Aug 16 05:07:48 GMT 2021","Mon Aug 16 05:07:48 GMT 2021","234","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 05:07:37 GMT 2021","Mon Aug 16 05:07:40 GMT 2021","3239","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_login_exist_user[chrome]",""
"passed","Mon Aug 16 05:07:48 GMT 2021","Mon Aug 16 05:07:53 GMT 2021","4583","test_src.Tests.test09_cookie_check","test_TC11","TestCookie","","","test_homepage_cookie[chrome]",""
"passed","Mon Aug 16 05:06:00 GMT 2021","Mon Aug 16 05:06:02 GMT 2021","2459","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_fill_signup_form_valid[chrome]",""
"passed","Mon Aug 16 05:06:21 GMT 2021","Mon Aug 16 05:06:21 GMT 2021","95","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_check_login_form[chrome]",""
"passed","Mon Aug 16 05:06:16 GMT 2021","Mon Aug 16 05:06:17 GMT 2021","1241","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_login_exist_user[chrome]",""
"passed","Mon Aug 16 05:07:35 GMT 2021","Mon Aug 16 05:07:36 GMT 2021","1466","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_homepage[chrome]",""
"passed","Mon Aug 16 05:06:16 GMT 2021","Mon Aug 16 05:06:16 GMT 2021","124","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_check_login_form[chrome]",""
"passed","Mon Aug 16 05:07:41 GMT 2021","Mon Aug 16 05:07:43 GMT 2021","1474","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_homepage[chrome]",""
"passed","Mon Aug 16 05:06:41 GMT 2021","Mon Aug 16 05:06:41 GMT 2021","229","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_check_new_article[chrome]",""
"passed","Mon Aug 16 05:06:32 GMT 2021","Mon Aug 16 05:06:32 GMT 2021","242","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 05:06:55 GMT 2021","Mon Aug 16 05:06:59 GMT 2021","4191","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_open_to_edit_an_existing_article[chrome]",""
"passed","Mon Aug 16 05:06:02 GMT 2021","Mon Aug 16 05:06:05 GMT 2021","2821","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_sign_in_new_user[chrome]",""
"passed","Mon Aug 16 05:06:11 GMT 2021","Mon Aug 16 05:06:12 GMT 2021","1399","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_invalid_username[chrome]",""
"passed","Mon Aug 16 05:06:44 GMT 2021","Mon Aug 16 05:06:44 GMT 2021","94","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_check_login_form[chrome]",""
"passed","Mon Aug 16 05:06:45 GMT 2021","Mon Aug 16 05:06:55 GMT 2021","9292","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_navigate_to_user_page[chrome]",""
"passed","Mon Aug 16 05:06:44 GMT 2021","Mon Aug 16 05:06:45 GMT 2021","1233","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_login_exist_user[chrome]",""
"passed","Mon Aug 16 05:06:42 GMT 2021","Mon Aug 16 05:06:44 GMT 2021","1478","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_homepage[chrome]",""
"passed","Mon Aug 16 05:06:08 GMT 2021","Mon Aug 16 05:06:09 GMT 2021","1393","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_invalid_email[chrome]",""
"passed","Mon Aug 16 05:06:06 GMT 2021","Mon Aug 16 05:06:08 GMT 2021","1524","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_homepage[chrome]",""
"passed","Mon Aug 16 05:06:18 GMT 2021","Mon Aug 16 05:06:18 GMT 2021","206","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 05:07:46 GMT 2021","Mon Aug 16 05:07:48 GMT 2021","1563","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_check_write_list_into_text_file[chrome]",""
"broken","Mon Aug 16 05:07:20 GMT 2021","Mon Aug 16 05:07:24 GMT 2021","3418","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_count_before_delete[chrome]",""
"passed","Mon Aug 16 05:07:17 GMT 2021","Mon Aug 16 05:07:20 GMT 2021","3240","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_login_exist_user[chrome]",""
"passed","Mon Aug 16 05:06:59 GMT 2021","Mon Aug 16 05:07:14 GMT 2021","14997","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_edit_an_existing_article[chrome]",""
"passed","Mon Aug 16 05:07:14 GMT 2021","Mon Aug 16 05:07:14 GMT 2021","229","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 05:06:14 GMT 2021","Mon Aug 16 05:06:14 GMT 2021","117","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_navigate_home[chrome]",""
"passed","Mon Aug 16 05:07:14 GMT 2021","Mon Aug 16 05:07:14 GMT 2021","188","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_check_new_article[chrome]",""
"passed","Mon Aug 16 05:07:43 GMT 2021","Mon Aug 16 05:07:46 GMT 2021","3221","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_login_exist_user[chrome]",""
"broken","Mon Aug 16 05:07:40 GMT 2021","Mon Aug 16 05:07:40 GMT 2021","166","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_check_scroll_in_the_list[chrome]",""
"passed","Mon Aug 16 05:06:41 GMT 2021","Mon Aug 16 05:06:41 GMT 2021","216","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 05:07:15 GMT 2021","Mon Aug 16 05:07:17 GMT 2021","1464","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_homepage[chrome]",""
"passed","Mon Aug 16 05:05:57 GMT 2021","Mon Aug 16 05:05:59 GMT 2021","2457","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_homepage[chrome]",""
"passed","Mon Aug 16 05:07:40 GMT 2021","Mon Aug 16 05:07:40 GMT 2021","231","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 05:07:53 GMT 2021","Mon Aug 16 05:07:53 GMT 2021","148","test_src.Tests.test09_cookie_check","test_TC11","TestCookie","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 05:06:09 GMT 2021","Mon Aug 16 05:06:11 GMT 2021","1360","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_invalid_password[chrome]",""
"passed","Mon Aug 16 05:06:37 GMT 2021","Mon Aug 16 05:06:41 GMT 2021","3592","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_write_new_article[chrome]",""
"passed","Mon Aug 16 05:05:59 GMT 2021","Mon Aug 16 05:06:00 GMT 2021","128","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_check_signup_form[chrome]",""
"passed","Mon Aug 16 05:07:17 GMT 2021","Mon Aug 16 05:07:17 GMT 2021","103","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_check_login_form[chrome]",""
"passed","Mon Aug 16 05:06:23 GMT 2021","Mon Aug 16 05:06:23 GMT 2021","223","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 05:06:36 GMT 2021","Mon Aug 16 05:06:37 GMT 2021","1112","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_navigate_to_new_article[chrome]",""
"passed","Mon Aug 16 05:06:35 GMT 2021","Mon Aug 16 05:06:36 GMT 2021","1226","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_login_exist_user[chrome]",""
"broken","Mon Aug 16 05:07:28 GMT 2021","Mon Aug 16 05:07:33 GMT 2021","5608","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_edit_an_existing_article[chrome]",""
"passed","Mon Aug 16 05:07:43 GMT 2021","Mon Aug 16 05:07:43 GMT 2021","97","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_check_login_form[chrome]",""
