"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 17 20:54:50 GMT 2021","Tue Aug 17 20:54:54 GMT 2021","4456","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_check_scroll_in_the_list[chrome]",""
"passed","Tue Aug 17 20:53:15 GMT 2021","Tue Aug 17 20:53:16 GMT 2021","107","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_navigate_home[chrome]",""
"passed","Tue Aug 17 20:53:30 GMT 2021","Tue Aug 17 20:53:35 GMT 2021","4329","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_logout_exist_user[chrome]",""
"passed","Tue Aug 17 20:55:01 GMT 2021","Tue Aug 17 20:55:02 GMT 2021","1544","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_check_write_list_into_text_file[chrome]",""
"passed","Tue Aug 17 20:53:11 GMT 2021","Tue Aug 17 20:53:13 GMT 2021","1368","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_invalid_password[chrome]",""
"passed","Tue Aug 17 20:54:45 GMT 2021","Tue Aug 17 20:54:46 GMT 2021","1486","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:54:46 GMT 2021","Tue Aug 17 20:54:50 GMT 2021","3248","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_login_exist_user[chrome]",""
"passed","Tue Aug 17 20:55:04 GMT 2021","Tue Aug 17 20:55:08 GMT 2021","4676","test_src.Tests.test09_cookie_check","test_TC11","TestCookie","","","test_homepage_cookie[chrome]",""
"passed","Tue Aug 17 20:53:10 GMT 2021","Tue Aug 17 20:53:10 GMT 2021","140","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_check_signup_form[chrome]",""
"passed","Tue Aug 17 20:53:29 GMT 2021","Tue Aug 17 20:53:29 GMT 2021","94","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_check_login_form[chrome]",""
"passed","Tue Aug 17 20:53:23 GMT 2021","Tue Aug 17 20:53:24 GMT 2021","1502","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:54:56 GMT 2021","Tue Aug 17 20:54:57 GMT 2021","1476","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:53:24 GMT 2021","Tue Aug 17 20:53:26 GMT 2021","1503","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_login_not_exist_user[chrome]",""
"passed","Tue Aug 17 20:53:02 GMT 2021","Tue Aug 17 20:53:04 GMT 2021","2285","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_fill_signup_form_valid[chrome]",""
"passed","Tue Aug 17 20:54:57 GMT 2021","Tue Aug 17 20:54:57 GMT 2021","99","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_check_login_form[chrome]",""
"passed","Tue Aug 17 20:53:07 GMT 2021","Tue Aug 17 20:53:07 GMT 2021","222","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_logout_successful[chrome]",""
"passed","Tue Aug 17 20:53:48 GMT 2021","Tue Aug 17 20:53:58 GMT 2021","9254","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_navigate_to_user_page[chrome]",""
"broken","Tue Aug 17 20:54:17 GMT 2021","Tue Aug 17 20:54:17 GMT 2021","37","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_check_edited_article[chrome]",""
"passed","Tue Aug 17 20:53:14 GMT 2021","Tue Aug 17 20:53:15 GMT 2021","1372","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_existing_email[chrome]",""
"passed","Tue Aug 17 20:53:16 GMT 2021","Tue Aug 17 20:53:16 GMT 2021","247","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:54:40 GMT 2021","Tue Aug 17 20:54:43 GMT 2021","3349","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_count_posts_after_delete_post[chrome]",""
"passed","Tue Aug 17 20:53:36 GMT 2021","Tue Aug 17 20:53:38 GMT 2021","1499","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:54:02 GMT 2021","Tue Aug 17 20:54:17 GMT 2021","15047","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_edit_an_existing_article[chrome]",""
"passed","Tue Aug 17 20:53:44 GMT 2021","Tue Aug 17 20:53:44 GMT 2021","232","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_check_new_article[chrome]",""
"passed","Tue Aug 17 20:55:08 GMT 2021","Tue Aug 17 20:55:08 GMT 2021","148","test_src.Tests.test09_cookie_check","test_TC11","TestCookie","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:53:19 GMT 2021","Tue Aug 17 20:53:19 GMT 2021","109","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_check_login_form[chrome]",""
"passed","Tue Aug 17 20:53:38 GMT 2021","Tue Aug 17 20:53:39 GMT 2021","1268","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_login_exist_user[chrome]",""
"passed","Tue Aug 17 20:55:02 GMT 2021","Tue Aug 17 20:55:02 GMT 2021","223","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:53:02 GMT 2021","Tue Aug 17 20:53:02 GMT 2021","141","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_check_signup_form[chrome]",""
"passed","Tue Aug 17 20:53:10 GMT 2021","Tue Aug 17 20:53:11 GMT 2021","1432","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_invalid_email[chrome]",""
"passed","Tue Aug 17 20:53:20 GMT 2021","Tue Aug 17 20:53:21 GMT 2021","1137","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_logout_exist_user[chrome]",""
"passed","Tue Aug 17 20:53:21 GMT 2021","Tue Aug 17 20:53:21 GMT 2021","219","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:53:00 GMT 2021","Tue Aug 17 20:53:02 GMT 2021","1728","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:54:17 GMT 2021","Tue Aug 17 20:54:17 GMT 2021","146","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:53:47 GMT 2021","Tue Aug 17 20:53:47 GMT 2021","90","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_check_login_form[chrome]",""
"passed","Tue Aug 17 20:53:44 GMT 2021","Tue Aug 17 20:53:44 GMT 2021","222","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:53:17 GMT 2021","Tue Aug 17 20:53:19 GMT 2021","1464","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:54:54 GMT 2021","Tue Aug 17 20:54:54 GMT 2021","224","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:53:35 GMT 2021","Tue Aug 17 20:53:35 GMT 2021","242","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:54:20 GMT 2021","Tue Aug 17 20:54:23 GMT 2021","3249","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_login_exist_user[chrome]",""
"passed","Tue Aug 17 20:53:45 GMT 2021","Tue Aug 17 20:53:47 GMT 2021","1455","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:53:38 GMT 2021","Tue Aug 17 20:53:38 GMT 2021","108","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_check_login_form[chrome]",""
"passed","Tue Aug 17 20:53:24 GMT 2021","Tue Aug 17 20:53:24 GMT 2021","92","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_check_login_form[chrome]",""
"passed","Tue Aug 17 20:54:43 GMT 2021","Tue Aug 17 20:54:44 GMT 2021","221","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:54:18 GMT 2021","Tue Aug 17 20:54:20 GMT 2021","1476","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:53:26 GMT 2021","Tue Aug 17 20:53:26 GMT 2021","210","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:54:36 GMT 2021","Tue Aug 17 20:54:40 GMT 2021","4183","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_delete_an_existing_article[chrome]",""
"passed","Tue Aug 17 20:54:20 GMT 2021","Tue Aug 17 20:54:20 GMT 2021","96","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_check_login_form[chrome]",""
