"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 16 21:30:26 GMT 2021","Mon Aug 16 21:30:36 GMT 2021","9287","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_navigate_to_user_page[chrome]",""
"passed","Mon Aug 16 21:31:28 GMT 2021","Mon Aug 16 21:31:33 GMT 2021","4511","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_check_scroll_in_the_list[chrome]",""
"passed","Mon Aug 16 21:31:14 GMT 2021","Mon Aug 16 21:31:18 GMT 2021","4182","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_delete_an_existing_article[chrome]",""
"passed","Mon Aug 16 21:31:34 GMT 2021","Mon Aug 16 21:31:36 GMT 2021","1543","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_homepage[chrome]",""
"passed","Mon Aug 16 21:31:22 GMT 2021","Mon Aug 16 21:31:22 GMT 2021","257","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 21:29:59 GMT 2021","Mon Aug 16 21:29:59 GMT 2021","222","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 21:31:33 GMT 2021","Mon Aug 16 21:31:33 GMT 2021","228","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 21:30:58 GMT 2021","Mon Aug 16 21:31:01 GMT 2021","3249","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_login_exist_user[chrome]",""
"passed","Mon Aug 16 21:29:51 GMT 2021","Mon Aug 16 21:29:53 GMT 2021","1437","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_existing_email[chrome]",""
"passed","Mon Aug 16 21:31:23 GMT 2021","Mon Aug 16 21:31:25 GMT 2021","1548","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_homepage[chrome]",""
"passed","Mon Aug 16 21:30:12 GMT 2021","Mon Aug 16 21:30:12 GMT 2021","220","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 21:31:42 GMT 2021","Mon Aug 16 21:31:47 GMT 2021","4747","test_src.Tests.test09_cookie_check","test_TC11","TestCookie","","","test_homepage_cookie[chrome]",""
"passed","Mon Aug 16 21:30:25 GMT 2021","Mon Aug 16 21:30:25 GMT 2021","103","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_check_login_form[chrome]",""
"passed","Mon Aug 16 21:30:40 GMT 2021","Mon Aug 16 21:30:55 GMT 2021","15106","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_edit_an_existing_article[chrome]",""
"passed","Mon Aug 16 21:31:25 GMT 2021","Mon Aug 16 21:31:28 GMT 2021","3290","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_login_exist_user[chrome]",""
"passed","Mon Aug 16 21:30:03 GMT 2021","Mon Aug 16 21:30:03 GMT 2021","251","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_homepage_is_displayed[chrome]",""
"passed","Mon Aug 16 21:30:15 GMT 2021","Mon Aug 16 21:30:17 GMT 2021","1298","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_login_exist_user[chrome]",""
"passed","Mon Aug 16 21:31:18 GMT 2021","Mon Aug 16 21:31:22 GMT 2021","3385","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_count_posts_after_delete_post[chrome]",""
"passed","Mon Aug 16 21:30:17 GMT 2021","Mon Aug 16 21:30:18 GMT 2021","1127","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_navigate_to_new_article[chrome]",""
"passed","Mon Aug 16 21:29:54 GMT 2021","Mon Aug 16 21:29:56 GMT 2021","1518","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_homepage[chrome]",""
"passed","Mon Aug 16 21:31:25 GMT 2021","Mon Aug 16 21:31:25 GMT 2021","98","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_check_login_form[chrome]",""
"passed","Mon Aug 16 21:30:08 GMT 2021","Mon Aug 16 21:30:12 GMT 2021","4374","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_logout_exist_user[chrome]",""
"passed","Mon Aug 16 21:31:41 GMT 2021","Mon Aug 16 21:31:41 GMT 2021","224","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_homepage_is_displayed[chrome]",""
"broken","Mon Aug 16 21:30:55 GMT 2021","Mon Aug 16 21:30:55 GMT 2021","40","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_check_edited_article[chrome]",""
"passed","Mon Aug 16 21:30:05 GMT 2021","Mon Aug 16 21:30:06 GMT 2021","1538","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_homepage[chrome]",""
"passed","Mon Aug 16 21:31:36 GMT 2021","Mon Aug 16 21:31:39 GMT 2021","3279","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_login_exist_user[chrome]",""
"passed","Mon Aug 16 21:29:36 GMT 2021","Mon Aug 16 21:29:38 GMT 2021","2160","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_homepage[chrome]",""
"passed","Mon Aug 16 21:30:57 GMT 2021","Mon Aug 16 21:30:58 GMT 2021","1483","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_homepage[chrome]",""
"passed","Mon Aug 16 21:31:01 GMT 2021","Mon Aug 16 21:31:14 GMT 2021","12572","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_count_posts_before_delete_post[chrome]",""
