"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 17 20:39:36 GMT 2021","Tue Aug 17 20:39:37 GMT 2021","1368","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_invalid_email[chrome]",""
"passed","Tue Aug 17 20:39:41 GMT 2021","Tue Aug 17 20:39:41 GMT 2021","100","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_navigate_home[chrome]",""
"passed","Tue Aug 17 20:39:49 GMT 2021","Tue Aug 17 20:39:50 GMT 2021","190","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:41:14 GMT 2021","Tue Aug 17 20:41:15 GMT 2021","1518","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:40:07 GMT 2021","Tue Aug 17 20:40:08 GMT 2021","1192","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_login_exist_user[chrome]",""
"passed","Tue Aug 17 20:39:45 GMT 2021","Tue Aug 17 20:39:46 GMT 2021","1121","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_logout_exist_user[chrome]",""
"passed","Tue Aug 17 20:39:51 GMT 2021","Tue Aug 17 20:39:53 GMT 2021","1215","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_login_exist_user[chrome]",""
"passed","Tue Aug 17 20:39:37 GMT 2021","Tue Aug 17 20:39:39 GMT 2021","1304","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_invalid_password[chrome]",""
"passed","Tue Aug 17 20:40:40 GMT 2021","Tue Aug 17 20:40:43 GMT 2021","3200","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_login_exist_user[chrome]",""
"passed","Tue Aug 17 20:40:07 GMT 2021","Tue Aug 17 20:40:07 GMT 2021","77","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_check_login_form[chrome]",""
"passed","Tue Aug 17 20:40:08 GMT 2021","Tue Aug 17 20:40:18 GMT 2021","9212","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_navigate_to_user_page[chrome]",""
"passed","Tue Aug 17 20:39:24 GMT 2021","Tue Aug 17 20:39:26 GMT 2021","2241","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_fill_signup_form_valid[chrome]",""
"passed","Tue Aug 17 20:41:20 GMT 2021","Tue Aug 17 20:41:20 GMT 2021","168","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:41:19 GMT 2021","Tue Aug 17 20:41:20 GMT 2021","1409","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_check_write_list_into_text_file[chrome]",""
"passed","Tue Aug 17 20:39:44 GMT 2021","Tue Aug 17 20:39:45 GMT 2021","1205","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_login_exist_user[chrome]",""
"passed","Tue Aug 17 20:40:43 GMT 2021","Tue Aug 17 20:40:55 GMT 2021","12471","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_count_posts_before_delete_post[chrome]",""
"passed","Tue Aug 17 20:41:09 GMT 2021","Tue Aug 17 20:41:13 GMT 2021","4352","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_check_scroll_in_the_list[chrome]",""
"passed","Tue Aug 17 20:39:57 GMT 2021","Tue Aug 17 20:39:57 GMT 2021","171","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:39:48 GMT 2021","Tue Aug 17 20:39:48 GMT 2021","81","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_check_login_form[chrome]",""
"passed","Tue Aug 17 20:39:46 GMT 2021","Tue Aug 17 20:39:48 GMT 2021","1570","test_src.Tests.test02_login","test_TC04","TestLogin02","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:39:41 GMT 2021","Tue Aug 17 20:39:42 GMT 2021","187","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:39:42 GMT 2021","Tue Aug 17 20:39:43 GMT 2021","1559","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:39:39 GMT 2021","Tue Aug 17 20:39:40 GMT 2021","1318","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_invalid_username[chrome]",""
"passed","Tue Aug 17 20:39:34 GMT 2021","Tue Aug 17 20:39:36 GMT 2021","1543","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:41:15 GMT 2021","Tue Aug 17 20:41:15 GMT 2021","74","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_check_login_form[chrome]",""
"passed","Tue Aug 17 20:39:22 GMT 2021","Tue Aug 17 20:39:24 GMT 2021","1695","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:39:50 GMT 2021","Tue Aug 17 20:39:51 GMT 2021","1563","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:40:38 GMT 2021","Tue Aug 17 20:40:40 GMT 2021","1535","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:39:24 GMT 2021","Tue Aug 17 20:39:24 GMT 2021","122","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_check_signup_form[chrome]",""
"passed","Tue Aug 17 20:41:04 GMT 2021","Tue Aug 17 20:41:06 GMT 2021","1530","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:39:46 GMT 2021","Tue Aug 17 20:39:46 GMT 2021","184","test_src.Tests.test02_login","test_TC03","TestLogin01","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:39:57 GMT 2021","Tue Aug 17 20:39:59 GMT 2021","1576","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:41:15 GMT 2021","Tue Aug 17 20:41:19 GMT 2021","3192","test_src.Tests.test08_save_data_to_txt_file","test_TC10","TestSaveData","","","test_login_exist_user[chrome]",""
"passed","Tue Aug 17 20:41:13 GMT 2021","Tue Aug 17 20:41:14 GMT 2021","164","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:40:00 GMT 2021","Tue Aug 17 20:40:01 GMT 2021","1108","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_navigate_to_new_article[chrome]",""
"passed","Tue Aug 17 20:39:33 GMT 2021","Tue Aug 17 20:39:33 GMT 2021","192","test_src.Tests.test01_registration","test_TC01","TestReg01","","","test_logout_successful[chrome]",""
"passed","Tue Aug 17 20:41:06 GMT 2021","Tue Aug 17 20:41:06 GMT 2021","75","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_check_login_form[chrome]",""
"passed","Tue Aug 17 20:41:21 GMT 2021","Tue Aug 17 20:41:25 GMT 2021","4636","test_src.Tests.test09_cookie_check","test_TC11","TestCookie","","","test_homepage_cookie[chrome]",""
"passed","Tue Aug 17 20:41:00 GMT 2021","Tue Aug 17 20:41:03 GMT 2021","3279","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_count_posts_after_delete_post[chrome]",""
"passed","Tue Aug 17 20:41:06 GMT 2021","Tue Aug 17 20:41:09 GMT 2021","3196","test_src.Tests.test07_scroll_list","test_TC09","TestScrollList","","","test_login_exist_user[chrome]",""
"passed","Tue Aug 17 20:40:06 GMT 2021","Tue Aug 17 20:40:07 GMT 2021","1600","test_src.Tests.test05_edit_article_from_txt_file","test_TC07","TestEditArticle","","","test_homepage[chrome]",""
"passed","Tue Aug 17 20:39:36 GMT 2021","Tue Aug 17 20:39:36 GMT 2021","120","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_check_signup_form[chrome]",""
"passed","Tue Aug 17 20:39:51 GMT 2021","Tue Aug 17 20:39:51 GMT 2021","85","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_check_login_form[chrome]",""
"passed","Tue Aug 17 20:39:40 GMT 2021","Tue Aug 17 20:39:41 GMT 2021","1319","test_src.Tests.test01_registration","test_TC02","TestReg02","","","test_fill_signup_form_existing_email[chrome]",""
"passed","Tue Aug 17 20:39:59 GMT 2021","Tue Aug 17 20:39:59 GMT 2021","78","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_check_login_form[chrome]",""
"passed","Tue Aug 17 20:41:03 GMT 2021","Tue Aug 17 20:41:03 GMT 2021","174","test_src.Tests.test06_delete_article","test_TC08","TestDeleteArticle","","","test_homepage_is_displayed[chrome]",""
"passed","Tue Aug 17 20:40:05 GMT 2021","Tue Aug 17 20:40:05 GMT 2021","183","test_src.Tests.test04_new_article","test_TC06","TestNewArticle","","","test_check_new_article[chrome]",""
"passed","Tue Aug 17 20:39:53 GMT 2021","Tue Aug 17 20:39:57 GMT 2021","4300","test_src.Tests.test03_home_screen","test_TC05","TestHome","","","test_logout_exist_user[chrome]",""
